key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,slider.response,slider.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_2.order,file_name,participant,session,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,slider_3.response,slider_3.rt,slider_4.response,slider_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,images,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_3.order,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_4.order,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,trials_5.order,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,trials_6.order
,,,,,,,,,,,,,,,,,,,97_27.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.286666667,-0.334444444,1,0,0,,,4,0.119999886,,,,,,,97.png,,,,,,,,,1,0,28,26,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,21_8.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.506666667,-0.347777778,1,0,0,,,12,0.112999916,,,,,,,21.png,,,,,,,,,1,0,28,7,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,88_24.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.406666667,-0.352222222,1,0,0,,,3,0.125,,,,,,,88.png,,,,,,,,,1,0,28,23,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,20_7.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.197777778,-0.332222222,1,0,0,,,9,0.109999895,,,,,,,20.png,,,,,,,,,1,0,28,6,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,39_12.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.002222222,-0.35,1,0,0,,,7,0.121999979,,,,,,,39.png,,,,,,,,,1,0,28,11,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,89_25.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.002222222,-0.35,1,0,0,,,7,0.118000031,,,,,,,89.png,,,,,,,,,1,0,28,24,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,44_16.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.076666667,-0.345555556,1,0,0,,,6,0.124000072,,,,,,,44.png,,,,,,,,,1,0,28,15,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,71_22.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.306666667,-0.331111111,1,0,0,,,4,0.115999937,,,,,,,71.png,,,,,,,,,1,0,28,21,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,23_9.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.181111111,-0.337777778,1,0,0,,,5,0.118999958,,,,,,,23.png,,,,,,,,,1,0,28,8,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,11_3.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.205555556,-0.338888889,1,0,0,,,9,0.119999886,,,,,,,11.png,,,,,,,,,1,0,28,2,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,99_28.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.308888889,-0.353333333,1,0,0,,,4,0.118999958,,,,,,,99.png,,,,,,,,,1,0,28,27,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,42_14.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.081111111,-0.35,1,0,0,,,8,0.115999937,,,,,,,42.png,,,,,,,,,1,0,28,13,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,74_23.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.31,-0.351111111,1,0,0,,,4,0.111999989,,,,,,,74.png,,,,,,,,,1,0,28,22,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,129_4.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.487777778,-0.333333333,1,0,0,,,2,0.111999989,,,,,,,129.png,,,,,,,,,1,0,28,3,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,4_13.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.487777778,-0.333333333,1,0,0,,,2,0.111999989,,,,,,,4.png,,,,,,,,,1,0,28,12,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47_17.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.211111111,-0.336666667,1,0,0,,,9,0.113000154,,,,,,,47.png,,,,,,,,,1,0,28,16,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1_1.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.201111111,-0.333333333,1,0,0,,,5,0.117999792,,,,,,,1.png,,,,,,,,,1,0,28,0,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,64_19.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.081111111,-0.34,1,0,0,,,6,0.116999865,,,,,,,64.png,,,,,,,,,1,0,28,18,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3_11.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.102222222,-0.338888889,1,0,0,,,6,0.117999792,,,,,,,3.png,,,,,,,,,1,0,28,10,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,93_26.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.005555556,-0.335555556,1,0,0,,,7,0.116999865,,,,,,,93.png,,,,,,,,,1,0,28,25,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,16_5.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.127777778,-0.354444444,1,0,0,,,8,0.121999979,,,,,,,16.png,,,,,,,,,1,0,28,4,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2_6.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.202222222,-0.337777778,1,0,0,,,5,0.123000145,,,,,,,2.png,,,,,,,,,1,0,28,5,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,65_20.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.092222222,-0.334444444,1,0,0,,,8,0.126999855,,,,,,,65.png,,,,,,,,,1,0,28,19,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,66_21.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.302222222,-0.326666667,1,0,0,,,4,0.118000031,,,,,,,66.png,,,,,,,,,1,0,28,20,1,27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,4_13.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.313333333,-0.342222222,1,0,0,,,4,0.121999979,,,,,,,4.png,space,92.15600014,,,,,,,,,,,,,1,0,28,12,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,71_22.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.303333333,-0.344444444,1,0,0,,,4,0.117000103,,,,,,,71.png,,,,,,,,,,,,,,,1,0,28,21,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,43_15.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.186666667,-0.33,1,0,0,,,5,0.125,,,,,,,43.png,,,,,,,,,,,,,,,1,0,28,14,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,21_8.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.506666667,-0.334444444,1,0,0,,,12,0.125999928,,,,,,,21.png,,,,,,,,,,,,,,,1,0,28,7,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,16_5.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.228888889,-0.351111111,1,0,0,,,9,0.128000021,,,,,,,16.png,,,,,,,,,,,,,,,1,0,28,4,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,2_6.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.317777778,-0.323333333,1,0,0,,,4,0.124000072,,,,,,,2.png,,,,,,,,,,,,,,,1,0,28,5,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,23_9.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.101111111,-0.328888889,1,0,0,,,6,0.131000042,,,,,,,23.png,,,,,,,,,,,,,,,1,0,28,8,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,47_17.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.19,-0.34,1,0,0,,,9,0.110999823,,,,,,,47.png,,,,,,,,,,,,,,,1,0,28,16,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,66_21.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.294444444,-0.328888889,1,0,0,,,4,0.113000154,,,,,,,66.png,,,,,,,,,,,,,,,1,0,28,20,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,99_28.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.322222222,-0.346666667,1,0,0,,,4,0.123999834,,,,,,,99.png,,,,,,,,,,,,,,,1,0,28,27,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,20_7.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.192222222,-0.345555556,1,0,0,,,9,0.125999928,,,,,,,20.png,,,,,,,,,,,,,,,1,0,28,6,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,93_26.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.087777778,-0.346666667,1,0,0,,,8,0.124000072,,,,,,,93.png,,,,,,,,,,,,,,,1,0,28,25,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,27_10.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.305555556,-0.346666667,1,0,0,,,4,0.119999886,,,,,,,27.png,,,,,,,,,,,,,,,1,0,28,9,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,107_2.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.384444444,-0.345555556,1,0,0,,,3,0.125999928,,,,,,,107.png,,,,,,,,,,,,,,,1,0,28,1,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,44_16.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.194444444,-0.342222222,1,0,0,,,5,0.118000031,,,,,,,44.png,,,,,,,,,,,,,,,1,0,28,15,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,3_11.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.184444444,-0.343333333,1,0,0,,,5,0.121999979,,,,,,,3.png,,,,,,,,,,,,,,,1,0,28,10,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,97_27.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.304444444,-0.348888889,1,0,0,,,4,0.110000134,,,,,,,97.png,,,,,,,,,,,,,,,1,0,28,26,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,88_24.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.387777778,-0.344444444,1,0,0,,,3,0.122999907,,,,,,,88.png,,,,,,,,,,,,,,,1,0,28,23,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,74_23.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.5,-0.343333333,1,0,0,,,2,0.127000093,,,,,,,74.png,,,,,,,,,,,,,,,1,0,28,22,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,1_1.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.016666667,-0.334444444,1,0,0,,,7,0.123000145,,,,,,,1.png,,,,,,,,,,,,,,,1,0,28,0,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,50_18.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.092222222,-0.351111111,1,0,0,,,8,0.123000145,,,,,,,50.png,,,,,,,,,,,,,,,1,0,28,17,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,64_19.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.092222222,-0.355555556,1,0,0,,,6,0.110000134,,,,,,,64.png,,,,,,,,,,,,,,,1,0,28,18,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,89_25.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.092222222,-0.355555556,1,0,0,,,6,0.122999907,,,,,,,89.png,,,,,,,,,,,,,,,1,0,28,24,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,11_3.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.198888889,-0.347777778,1,0,0,,,9,0.108999968,,,,,,,11.png,,,,,,,,,,,,,,,1,0,28,2,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,39_12.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.302222222,-0.32,1,0,0,,,4,0.120000124,,,,,,,39.png,,,,,,,,,,,,,,,1,0,28,11,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,65_20.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.102222222,-0.348888889,1,0,0,,,8,0.126999855,,,,,,,65.png,,,,,,,,,,,,,,,1,0,28,19,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,129_4.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.507777778,-0.348888889,1,0,0,,,2,0.108999968,,,,,,,129.png,,,,,,,,,,,,,,,1,0,28,3,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,42_14.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.287777778,-0.333333333,1,0,0,,,4,0.124000072,,,,,,,42.png,,,,,,,,,,,,,,,1,0,28,13,1,27,,,,,,
,,,,,,,,,,,,,,,,,,,71_22.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.306666667,-0.351111111,1,0,0,,,4,0.121000051,,,,,,,71.png,space,1.479000092,,,,,,,,,,,,,,,,,,,1,0,28,21,1,27
,,,,,,,,,,,,,,,,,,,16_5.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.11,-0.335555556,1,0,0,,,8,0.120000124,,,,,,,16.png,,,,,,,,,,,,,,,,,,,,,1,0,28,4,1,27
,,,,,,,,,,,,,,,,,,,89_25.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.105555556,-0.335555556,1,0,0,,,6,0.123000145,,,,,,,89.png,,,,,,,,,,,,,,,,,,,,,1,0,28,24,1,27
,,,,,,,,,,,,,,,,,,,3_11.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.288888889,-0.344444444,1,0,0,,,4,0.121999979,,,,,,,3.png,,,,,,,,,,,,,,,,,,,,,1,0,28,10,1,27
,,,,,,,,,,,,,,,,,,,44_16.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.11,-0.345555556,1,0,0,,,6,0.120999813,,,,,,,44.png,,,,,,,,,,,,,,,,,,,,,1,0,28,15,1,27
,,,,,,,,,,,,,,,,,,,74_23.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.415555556,-0.362222222,1,0,0,,,3,0.117000103,,,,,,,74.png,,,,,,,,,,,,,,,,,,,,,1,0,28,22,1,27
,,,,,,,,,,,,,,,,,,,50_18.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.121111111,-0.356666667,1,0,0,,,8,0.125999928,,,,,,,50.png,,,,,,,,,,,,,,,,,,,,,1,0,28,17,1,27
,,,,,,,,,,,,,,,,,,,107_2.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.386666667,-0.334444444,1,0,0,,,3,0.122999907,,,,,,,107.png,,,,,,,,,,,,,,,,,,,,,1,0,28,1,1,27
,,,,,,,,,,,,,,,,,,,99_28.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.311111111,-0.342222222,1,0,0,,,4,0.127000093,,,,,,,99.png,,,,,,,,,,,,,,,,,,,,,1,0,28,27,1,27
,,,,,,,,,,,,,,,,,,,43_15.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.106666667,-0.335555556,1,0,0,,,6,0.111000061,,,,,,,43.png,,,,,,,,,,,,,,,,,,,,,1,0,28,14,1,27
,,,,,,,,,,,,,,,,,,,93_26.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.116666667,-0.346666667,1,0,0,,,8,0.127000093,,,,,,,93.png,,,,,,,,,,,,,,,,,,,,,1,0,28,25,1,27
,,,,,,,,,,,,,,,,,,,39_12.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.38,-0.335555556,1,0,0,,,3,0.121999979,,,,,,,39.png,,,,,,,,,,,,,,,,,,,,,1,0,28,11,1,27
,,,,,,,,,,,,,,,,,,,21_8.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,0.504444444,-0.343333333,1,0,0,,,12,0.127000093,,,,,,,21.png,,,,,,,,,,,,,,,,,,,,,1,0,28,7,1,27
,,,,,,,,,,,,,,,,,,,2_6.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.31,-0.334444444,1,0,0,,,4,0.120000124,,,,,,,2.png,,,,,,,,,,,,,,,,,,,,,1,0,28,5,1,27
,,,,,,,,,,,,,,,,,,,66_21.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.405555556,-0.331111111,1,0,0,,,3,0.121000051,,,,,,,66.png,,,,,,,,,,,,,,,,,,,,,1,0,28,20,1,27
,,,,,,,,,,,,,,,,,,,129_4.png,1234,001,2020-02-03_15h10.23.897,trust_define_RK,3.2.3,Win32,60,IwAR2TXq3rra-5OFzOtjV0IOsAnF70sLEf9btV_8reU7ym_3t54YFTM8MaJaw,,,-0.505555556,-0.335555556,1,0,0,,,2,0.118000031,,,,,,,129.png,,,,,,,,,,,,,,,,,,,,,1,0,28,3,1,27
